Addresses,amount_DBI,tx_list_DBI,amount_LI,tx_list_LI,amount_SI,tx_list_SI,deposited_DBI,deposited_LI,deposited_SI
0x2d7c9b60940721bac4508a2786564955a103bbff,0.0,,0.0,,0.0,,3.1039515363000003,0.0,0.0
0x266d8e3b85dd66758854e4e2ae27c4a161236828,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x9baf414eabf34564098fa934208d5b562dccb9dc,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x58645682be98d2cdc36f85cd78bba0a6d206ec29,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xbf5b7c4157bf94e12b170e172d5ab45ff06c9a0f,0.0,,0.0,,0.0,,13.624358887600001,0.9969862054,0.0
0x8356679dc9cb98deddb734b7ebb604300ed04979,0.0,,0.0,,0.0,,0.0,0.0,44.7602074758
0x5e98dea4eb32ac1dac6deb60d5359d7dff1c8f7c,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x070716bffc54300cef31c36d9e64c65187c716d7,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x899df57ba0fdcf223257222cf395ba9e3f21b81e,0.0,,0.0,,0.0,,0.0,0.0,0.1427908332
0xf6490d461ce13506995069f334aab11476465e34,0.0,,0.0,,0.0,,1.4668766166,0.0,0.0
0x656fac30aec212e5ec4ae9391cc261f0a643c150,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x4f3bd7f94c3604726d4ae2b3187d2c9dbb93495c,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xe455c8a2b14c630cd6edc77bd269c9fc45ec180b,0.0,,0.0,,0.0,,4.6653428182,0.6564120411,191.9891332971
0xc75b9c163cdb45a540db306bf1a1c442482b25e6,0.0,,0.0,,0.0,,0.0,0.0,0.1408976185
0x8cd6127c34b3ac7749430ae466a0e8f9ebe0d364,0.0,,0.0,,0.0,,1.1747,1.9701259389,541.5700793266
0x1ec7aaa9f34cb74d2a82a815314aaf84c43f7088,0.0,,0.0,,0.0,,0.6313527228,0.0,0.0
0xe614bcce80fd5a164b30b244f777367e092107c3,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x401595f070031c5ff0619e9cd8b975ef5f65f580,0.0,,0.0,,0.0,,0.0,0.0,0.1417273797
0x248c9c14894739fead9ae0cdf67eb4cb0138c800,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x06ac419917349d093d575c740765363e16041c76,0.0,,0.0,,0.0,,0.0,0.0,0.1421084364
0x2fc47387a6debeefebcb87e71e6c4811ef77f143,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xfd01ed2e9d5a9bc5a423e1cb8d71d95f743e4426,0.0,,0.0,,0.0,,1.0024895851,0.0970303451,27.624325765
0x053e6294400a9268e35df445624f58087c7f388f,0.0,,0.0,,0.0,,0.0,1.1206320298,0.0
0xab49fe9a8c4b5b3b3bde09a023927c46ba809cc3,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xbc9d8b7b32cae7edde8c958f401153ac5f33aa9a,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x1d36efcfb177804a0d068bf246e0ed60d7186d0f,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x9f4ca2aa716e93ee32fd432ad78b7d82fbcd0c8e,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xc6229a9eb004724ea9d46c9821e00c71615201fc,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xd00d4ca59caa178bf4a94867c0f1737e83a11b74,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x4abb08d8a702d5df336e6d0d0c440b583630b283,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xb1c3363737346ce09749900f641a482348d5c34c,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x4cf22f04b64018fb5a0783cf1f4e456a695a88be,0.0,,0.0,,0.0,,3.1323252334,1.4189595079,0.0
0x51e30802d7db372243f1dad52b1e0c736192d7d0,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xe0f88c899b7dcfabe10fd16eb06e7e7030307847,0.0,,0.0,,0.0,,0.0,0.0,7286.4412335641
0x4a875a4106e235908afbd614150ef6086dc34e5f,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x360f9bf8fc715d2025ab714210accad643d24225,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x8ce4c74ce823e79ad2d71498ba5697bb57ebcd7f,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x7c203ca6c9666baefbf114d23e142a1483c85211,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xe7b6ded21e46506b8a431b1e3e9ef6e5e18e2975,0.0,,0.0,,0.0,,10.0921071263,0.0,0.0
0x07cd9991ceb0756d141ae9a22e1b90431acd80cf,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x04ea72b1e2982ab6c3e7ddc8d6f1a4340f2aa1d5,0.0,,0.0,,0.0,,4.6570157288,0.0,0.0
0x454ad9b327a72c7ef5f651a6b7699e6b11fbe4f3,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x9d8072cf096a8f58a4f142118922457c7c2cd6eb,0.0,,0.0,,0.0,,0.0,0.0,0.1426575776
0x84326d8855d6c0c3723cdfbd79faeee7b690d119,0.0,,0.0,,0.0,,75.2114313619,0.0,0.0
0xbd57a679581d0e44cd3b38a097fe62355482705f,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x33d16e397b2569a546087f9ad3467183c1a3cb21,0.0,,0.0,,0.0,,0.0,2.7611978534,0.0
0xf0de2dcaf11280419198a0f1b0c56002acd814ee,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x7527961c8a96f2d4e67a26d95ac20fec87611c5a,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xd90cb364968034e93d229c7f02a009cb9a571835,0.0,,0.0,,0.0,,0.0,0.0,65681.0518288639
0xfd63a08ce8e06cfab51bc10525c4d3270328a663,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xf0299af317672b2a49ed428929bd1e536d2a1bc6,0.0,,0.0,,0.0,,0.1212189445,0.0447211886,0.0
0x71bd13cfabf4e9a0cffc7f10cd9a5666b6ad89ac,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xee1c15033c889913dc757106497617839ba23d5a,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x31fc8cb2311d95ce2e4f35f60169d807dac7e0f3,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x61b30e60cda320522b68675cc622db4f5fa86ccb,0.0,,0.0,,0.0,,0.0,0.0,0.1420615863
0x058b78dd16cfd9f3c83be1860aef13ab11821302,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xd85c6190a15f27f391be55a19ba7d642174c9d84,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x50a6b80b38b02ce7dc147f9360e49a7146ea33b0,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x393a0b7e7a18813e45281db6b6c9837b79c6e602,0.0,,0.0,,0.0,,1.0430262362,0.1612310959,0.0
0x2a5af96d8d5335e8d7efece1b23bf240a09b4237,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x5bb5289086d482ff204e1a8605a8cc0e6f869929,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x448c450beef1ec4dca4f2c5086a381b97ea91f80,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x2c053da177fc0b87f87d812a643f3205e79e16ea,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x15fa17d802daca14ee52b042e5ccee83482a5760,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x2963ff46dbc881a3dca915218547f0c5d8a6386f,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xeec378a1cd171d2c230307afa9966e045911ca5a,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xbe261843793f96141e1a482f8f88d3bfa12ddb75,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x92fde24b25e7d0dd83abea05bf925e47044d649e,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xbccb9e972f1476f3f8b7d76a826ae8144145d63d,0.0,,0.0,,0.0,,0.0,0.0,0.1443376745
0x781a08503f1b200c0b3b4b470a35abac020adae9,0.0,,0.0,,0.0,,16.0224311256,0.0,0.0
0x91d9d29a9934068507430943283c04312ecf2631,0.0,,0.0,,0.0,,27.2199986642,3.7906390272999997,10000.0009446493
0x6285a89f05f53feded783e34ed20bcd601a6ab2d,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xa9c2e25f62559d0b2917475225a38fd9fb152b1b,0.0,,0.0,,0.0,,0.0,0.0,2811.7357775276005
0x73b6a7a6e39a2e405087164d7f407a0bd2c86dcc,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xc51a82067673e889ceac4200ceb595193d89253d,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x611d675a24850999f8e35f2def052789cc1536fc,0.0,,0.0,,0.0,,30.683742909299998,3.4010639324999996,1090.8600014362999
0xb64cb134e55bd1568ec47054fb14f6286f3eb9df,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x84794578e7e9f396abfa2f3e85c9073fe735c302,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x74c7302f28dfa687548f5964c75e6d8b3a741a74,0.0,,0.0,,0.0,,0.0,0.0,0.1419168219
0xa530bae3707c76450be1a94c59df653a01ed61a6,0.0,,0.0,,0.0,,1.0164,1.019,0.0
0x8633254ebb2bc4969bb0ef42f75e1c4bb7c968ba,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x6ec189345ea84410de9a820dbc090cc6c5cdda2c,0.0,,0.0,,0.0,,0.0,0.0,0.1420501752
0x90af890c349bcaba91430e367b86b6e92167ace1,0.0,,0.0,0x696dde345bf27103dc4b1c7ad60f7330b36e9fdad67ee35faa07376dc25e7e94,0.0,,0.0,0.0,0.0
0x628d1614f2c7ea08de410cfb29a9ff9c8699b68b,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xdf29ee8f6d1b407808eb0270f5b128dc28303684,0.0,,0.0,,0.0,,0.0,16.8400433037,0.0
0x34f4d7a54e665eb32c0b27ab22f8c045853cbcc0,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x9582607b2458b0a2253962f6bfd35eaae332dbba,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xcd355bcb999a8d59014b4101c1e395990798cc38,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xa0939e71ea383ec34f9cf0ac9c9211edee46f9c3,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x78ca0a36ec3d735f36808986fb353c6976cef868,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x062dea006cafd646e0f3f098a8f6ba7b956d82df,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x0d4570f8e54ec89740066169dca4def050e46db4,0.0,,0.0,,0.0,,0.0,0.0,4.65e-05
0xb28a5b37b9b5147a21a8640136447264432a50b5,0.0,,0.0,,0.0,,0.0,0.0,0.14268037
0x4600a7e1f43216d95c4fd1e000b69484180c45c1,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x1a49834528ad96d91536e29d0f3cd42016d66fc2,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x579c870343d855954328ff0dced56b6890099039,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xa4ccd9285fd023dc9911fedc799da6d1b0c69489,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xfbeea06b98f65025b8eaba4aa7cf903fc405b1cc,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x7bb510764de4bff0db6ccfcea8ef2edb6abefa0d,0.0,0xf8c53e508fb0b88e1aaccd523b66617af1341dd1971ddb2c1296dbbd778c0f44,0.0,0x6411b49f3ae98aa0d9324dd25933f3fa98f890edbf71af70463364c3bdf194e4,0.0,,0.0,0.0,19612.3864349555
0xa17fa6c9540e81c45e180dfcd93eb4b1db3fe56b,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xfa3ad653bc159c78ed33255fdf964791d7ffe994,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x9c38c3daf6f13a5b5e58d7849acde228b59b2e8e,0.0,,0.0,,0.0,,0.0,0.0,8291.648732056401
0xbe658d3d407d6aa2f04d17ffca2349e212e059a7,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x664f2753cd7931f29a6e138fca81438685ec2d40,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x267bc830b9b8c927478045425f60fa294b0570e4,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x429d01583b3210e858ba483fc9920bc98fdb62d9,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x920356e6d7a970d3c3907f2101417f8f74efd690,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x3db4e5b8ff27f6773556e2c12827b4e29dd57f34,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xd552aa27e97a57ec2bd38fda31efe26bb5e8ca08,0.0,,0.0,,0.0,,0.0,0.0,1283.3181430964
0x464dd68f8450512063db50fa32d44b941fe28e09,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x26f105eaf119ec3438403292abfeb73cac24910a,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xaaf9394b0c71704f14347c330be6d3b0b5cb5493,0.0,,0.0,,0.0,,1.8436485788,0.0,0.0
0x7c1a0f0e7a6f225caf07859b31b94ad256aaedff,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x3bfbdd05f0fb792665ea6980adfca5f33fa0f9bd,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x72cd1c245227719825909707567534bc0bd91804,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x103fe2ff1b3c83ca4ad94d4981d8f93dbb41b558,0.0,,0.0,,0.0,,100.508,0.0,0.0
0x65beea1fa6042eab6b8795424ba35eb3bfa10150,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x33666c37db49fa1399ecd3b7c16ecf158310fb68,0.0,,0.0,,0.0,,0.0,0.0,0.1423405914
0x5c73ee14b8c70d82e27f4801ffbcf5b5933eb7dc,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x2b6fc08e31e4423c6e6f5cfb9fad7873e3864abc,0.0,,0.0,,0.0,,0.0,0.0,0.1428457765
0x21558bdc06d7d603d2ff70dce307cfcebcd3cf85,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x8e1638aa0af2ec6efabf080b14d6f762f4808903,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xf073b9d47b47c47ad1a20f2d6fe822b9bf0cbc5f,0.0,,0.0,,0.0,,31.8380291187,0.961,1790.251311477
0x3be41be04d559cebf93af8d657c5484fa1521861,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xa98459dbfad70890a65f475c41d49467f5325309,0.0,,0.0,,0.0,,12.722232439399999,0.6656,201.3549643892
0x55dc51004bdd8d74ab071496aefbe0f96e220167,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xeb10ada7b5771052b55c576fa5de66197b58e8ef,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xf86802c743f19b5bca853b9c183afa5b71d1985d,0.0,,0.0,,0.0,,66.9894995822,0.0,0.0
0x016e8a27e3e041f4677ab0ceae71613ddc9e30d8,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xbdaa262cd8aaa5d60f7515c86b54c08316bb0d23,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x5322e216a37898e603b9df2c0c43d7d866f1d880,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xf9176276ffdfa82609fcf502121550886c8c6577,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x33e154cca0d5e8a4519ab962f6df09a458959a6c,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x0d5dd9ef008d92501c036b556f5238e271ae9980,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x97385eb301de8a2ee4561bbac5981e388ef44a60,0.0,,0.0,,0.0,,0.0,0.0,348.81976120670004
0x1c4a2b9686be61caa5760c5aea52e52e8de48c18,0.0,,0.0,,0.0,,30.7116632374,3.206951927,753.5475192808
0xf1cd2683c0f4309eea104717a20aeb0031e62d20,0.0,"0x17aca8d368cc1af8556d84f5bbfcbc6f22f35847d00976e9da6c6078a5c11443,0x6084d30ba4e45381359638006af2803f2d2c9d857e27c687bb284d3d40eb2332",0.0,,0.0,,0.0,0.0,0.0
0x5c5431ff5484dc8ade19c94eadb88555e455bf2d,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xeb3f0924450a66d310635eaf996e1bb77a5bf13d,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x0b17e11bd72722be80250914f7b17c6449fd4bcb,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x57c26e0a6c846bbd8b356b8f21cd95a9e658c51b,0.0,,0.0,,0.0,,0.0,0.0,11476.685054446601
0xc5c7384281e91317b4b0507384cd30529c9bc59e,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x3e30bb05e183d388b573ecc6377e9f584d7cfc42,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xa411ee86a0444ef0e660edb6bbb8cb80962d90c6,0.0,,0.0,,0.0,,0.0,0.0,0.1427690338
0x2c22f6922d8079d916e8fa0afd8fa619d8ceb21a,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xaad39478c6725c44cdde18896e648cb6c47d4ce4,0.0,,0.0,,0.0,,5.0974497018,0.0,0.0
0x871efe8009404f217bb1f59d6b02282eb6fbc420,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x4bbe1c4b69d1fce3f0f1edb881ebf32ab86acfad,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x5f697694ad069631cb7f4dcb34c26c4c4437c374,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x9b055fe3735df992a3b34854ba9b0a9e66ad7dac,0.0,,0.0,,0.0,,1.034e-07,0.0,0.0
0xf2f6d3347b9aa6270f51a90f597b3e6b1fbf4917,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x71193b6343b21b4c9f467ff4352a7d767d52f632,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x98b5b16d00bcea512eb431672d1dbc332ee8cd97,0.0,,0.0,,0.0,,4.853258825699999,1.5135157448,0.0
0x2edd2ef171b2f718417dd5926f9ffad4cbdff67a,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x0355c4e76e93d1d77751150df31bdf3a27a7e014,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xb6c5309529ec340d1ecda9ea79950d368baf7d7b,0.0,,0.0,,0.0,,0.0,0.0,2552.2853514997
0x9e49e14957a1424fcc407da755fcd65e15d577d6,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x3a447a1676c7c899a4bacfe2da24672ad9c5b6e0,0.0,,0.0,,0.0,,0.0,0.0,0.142105126
0x98b412a1eea4b949d35c8fbe3bf38ccf21d74840,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x229f40760c44c32681466d5d6f2f138408477f3f,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xcd63870e7d4390a942c73bc421b6a3c36a14b19b,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xd76b025f9b36194be6b5b98326efbd6bfd1e1165,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x739b819a4e04943d7ce06adea10811cf478c41c2,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xc4d50b986e3b6916e5bb90b448da7729d89fe1c5,0.0,,0.0,,353206.9138241837,0xbade33b828898317f7792102dbc46122ecc7924a07fe5693beb2a7e6c17604e6,33.0219170713,3.1500717382,25240.6142826468
0x918f461b25aaad49ce67dff5124a489100447fa5,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x751b36603a3cf4078b9156b8c9abbf1644ead059,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x5e8a49dc787eba9c8a9381f37464114914c30f0a,0.0,,0.0,,0.0,,0.0,0.0,1286.9315313768
0xda610b4625efe804e7866a228fd1558271379c44,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xd02c2a895edbf6ae4cad912ba7df4863c74666c3,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x1c4a4bc188ba44c6e6c5dde9f0bc79d5c56e950c,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x06c4ce474edc46a9c2fd6f81fad435ee790e5d39,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x81b688a7fc4d7fa77ab1bddaacc5cb9cee8840a7,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x3bf09343e3224c27a8a026209289ec540ceb8092,0.0,,0.0,,0.0,,11.9929071818,0.0,0.0
0x4d8c7c356f3664a1d0b5e148d7995e9525cb41bc,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x015f90799ead6a5dad17a0574feeb3e3508211ee,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xd2ad685372629da187fc8326b158aec482cf9c65,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x404755556f9d02d9a3fd93f33f286c17fbe55bc8,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x33d2af307e7d45cd35a72628ef008dd82588a746,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x1205ef29ca840e185bd374e080fef89ea21a95bc,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x1f5697aa6bb2f97ad7e88b8aa927e1377f0c2f8d,0.0,,0.0,,3898.470025591152,"0x3c5370a55fc83ed7b7751809a54a0560796c7c663ab55c830b7916f6d06cdb0f,0x4d46aef92089725c04460c8994bf38c23ab414184784a059b2265f6136ca6f7f,0x83b12d74be8e6edfa4dd2950b5a7ff04e945dddac30f716d79afefc4f5902aec,0x58ff89fa4d70d4537e2de91bae88c35a59c9ec52b800463dabef23ca1ba639c3",0.0,2.0736119133,279.2671035516
0x33ef6b24b1b9983ec0583c1997143a9daa254435,0.0,,0.0,,0.0,,0.0,0.9204566745,331.66647225910003
0x0fa3889a63bec6e171720f21070ecfb0d4497a76,0.0,,29.69701387192121,"0xa6ca3c778f7605abccf23491f86cfc70761343124f6087b0b7dad87e28abf240,0x1795094d55a335c4bc91f960c7bf0c649b135f43dfe5d2ca3c0b85c0748d785c",0.0,0xc527ed180ee31375e7281b24bfde8e21b7984da53d49b86f488c6a300f559579,43.68523130410001,0.0170666111,0.0
0x2924a9a1fd64769246ef356dfc048fab3f3a734a,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x8c1f8ece2717d5884369ea4d075e1ffbe1a91c4a,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xee8c05e4bdf1cca0a159d3a8ff0938fa98e19cc9,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x3d3dc4b0445f1063644e9d0b2ba1c66f7958f248,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x76114a36054e02745f5abec5702606e7d6e5a584,0.0,,0.0,0x2b051864ae622d55a1861350b3e0788118413865284b5de5e237f0bd6c819cf4,0.0,,0.0,0.0,0.0
0xa2b3bc54855f6efabba59893fb1c08bd7c2e39ff,0.0,,0.0,,0.0,,0.0,144.8439024701,0.0
0x7058b3680112ad179500a7773e3f86e18e5dc1e8,0.0,,0.0,0xb698966a950b5aa77d4e424d9b434ddbdce4258410ceb5c1f7673dd283045295,0.0,,0.0,0.0,0.0
0xab80c72582a49ecb1f9cc176e50741acc4cb893d,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xece0e3a96cea92a802932a3fa5b950ab6e5cbe3c,0.0,,0.0,,0.0,,0.0,0.0,6.8803250282
0xfb7bc58c190962c96b2dfe5d90745a6d4b053a08,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x894733b02ae0ea2735126bc65a5d40965bae0939,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xe67b81868bb96b4dacf8df23bedd67c0507e42e6,0.0,,0.0,,0.0,,0.0,0.0,159.3557075483
0x3cfbc51d12d88ebf24196d951c5e05c665c049f2,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x596a9bc434f5cc8bbe8d3a45f765a311c543a95c,0.0,,0.0,,0.0,,0.30119092,0.0460383193,16.9387062021
0xd0e6f61bf851aadfbc27e6692cc7fae9190574ae,0.0,,0.0,,0.0,,0.0,0.0,306.9834956353
0x7ec8feeb739bc4374dbf4ae92e2281df4ac3b626,0.0,,0.0,,0.0,,0.0,0.0,349.0125914765
0xb9b6195892fdb3c0e42f2af0ae130d5fbdfe7916,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x2b74c201ac4faf04e9ddb4c5d0cf4a5f896f02e6,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x31ee2296d237ada305e542e6d876bda9ec4628a6,0.0,,0.0,,0.0,,6.5623,0.0,0.0
0xdf7640b03e905ff8d244b73d380f62aeb17077a6,0.0,,0.0,,0.0,,6.735334024199999,0.0,0.0
0x4204d22a87363dffa6e602ed494fd327776d5a00,0.0,,0.0,,0.0,,0.0,0.0,0.9460003898
0xa798bf13d1b350afa41c89303d568a0ab326147a,0.0,,0.0,,0.0,,9.017514864999999,1.8664438089,0.0
0x4d60f624b3da62af4365f13482ce488c325f8b0a,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x10ac999364f3e3028f7abdc7523ac62359b41e4b,0.0,,0.0,,0.0,,0.0,0.0,0.1427368077
0xb872dc1889952bc79614687d679e614c77be5944,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x5de81459343277eebf02adc37e92d6a4404d49c8,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x954fef6382077a02cb1b666a2a37750127cf20b4,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xebaf8b413603cdf09cdd093fb022c88f59b06395,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x91c0f0008d746bec006c617ab696f055908ba958,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xc7293d508c047312d4f3cba32f206280b4847b2d,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xe33958a81091695c4a34f8e346b06d0fca92b076,0.0,,0.0,,0.0,,50.0,0.0,0.0
0x6548efb1b66d505a737e13c8dc435f82e709245b,0.0,,0.0,,0.0,,3.1782698444,0.0,0.0
0x912c39d52340c2877fb376019508b965a50fac57,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x7b77a255acea5687d8c032494383c5538e4f5a87,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x5cd77042eeb184536957cf48aed43924267cd647,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x0c0a8163e556c41aed6f13180ae694c8f7907a24,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x6470d2b5ea66084848990ed603dec27207df991f,0.0,,0.0,,0.0,,0.9697770198,0.0,0.0
0xd8d462958fe3194cabb95d502f1ad7ddcf7e0558,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x3b0ad80c7aeadc3501c23a7192f3e0bb0ec46fc5,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xa2bfc42c0000a4f97a09783979a73844f43635bb,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x55013b0a7cda20e4d7b6c21018412029f3ec053c,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x21c91c75724a9bb5402f6372191d8ca4869ae05a,0.0,,0.0,,0.0,,7.4358117284,0.0,0.0
0xa6ff54932ce4604ec7be13125a14833a241eff8b,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x25606675a360837b4035ddf40bb058604408f969,0.0,,0.0,,0.0,,0.0,9.9052,0.0
0x93ef096b9725a224c8cc6a6a8a2ced1a44abab9e,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x2e26313f04b8bee7996a3785577b1609adc1f9e4,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x6803cfc5f9f8ad3b9b8a36b12aa3cfa969c66257,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x9f21ce10cb3728ec911e1dc731534d28e2be26af,0.0,,0.0,,0.0,,0.0,0.0,0.1419924324
